TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
OPCT3;1,90;;-10,44;0,49;0,17;16,79;2,66;-3,60;14,14;44,69;30,55;1,06;0,38;1,50;-0,24;1,63;-4,70;-1,62;0,30;0,34;0,66;0,45;;;2.725.442,06;3,87;-0,18;-0,20;379.923.152,60
ORVR3;29,21;;-58,67;6,23;1,71;41,31;25,83;-7,96;18,08;22,90;4,82;1,66;4,67;7,50;-2,84;2,36;-10,61;-2,92;8,45;0,28;0,71;0,37;;;14.263.901,45;4,69;-0,50;3,11;2.088.514.123,70
OSXB3;5,96;;0,15;0,00;0,01;90,26;2.749,78;404,29;0,02;5,87;5,85;;0,62;-0,03;-0,01;0,03;-2,24;5,49;-87,24;-2,45;3,46;0,01;89,07;;116.426,48;-1.737,60;38,91;0,00;18.762.306,48
PARD3;17,63;2,73;10,16;2,51;0,97;31,37;18,81;11,09;5,99;6,20;0,22;0,09;1,13;30,97;-1,48;1,10;24,66;9,57;23,69;0,39;0,61;0,86;17,16;17,20;3.903.820,27;7,04;1,74;0,25;2.309.152.629,85
PATI3;74,38;3,91;9,00;2,12;0,86;13,41;11,24;7,30;5,84;6,14;0,37;0,13;0,66;1,59;-6,48;2,66;23,52;9,55;12,12;0,41;0,59;1,31;31,30;67,99;29.752,00;35,14;8,27;0,65;1.759.194.277,54
PATI4;54,00;5,39;6,53;1,54;0,62;13,41;11,24;7,30;4,24;6,14;0,37;0,13;0,48;1,15;-4,70;2,66;23,52;9,55;12,12;0,41;0,59;1,31;31,30;67,99;5.400,00;35,14;8,27;0,47;1.759.194.277,54
PCAR3;18,35;1,93;2,37;0,35;0,11;25,18;3,15;4,27;3,21;6,28;3,07;0,33;0,10;3,63;-0,16;1,11;14,62;4,67;3,96;0,32;0,62;1,09;4,35;;48.348.161,70;53,01;7,75;-0,17;4.944.504.810,05
PCAR4;72,11;;9,31;1,36;0,43;25,18;3,15;4,27;12,63;6,28;3,07;0,33;0,40;14,26;-0,63;1,11;14,62;4,67;3,96;0,32;0,62;1,09;4,35;;;53,01;7,75;-0,67;4.944.504.810,05
PDGR3;1,13;;0,45;-0,01;0,05;20,38;-105,42;40,08;-0,17;-3,03;-2,85;;0,18;-0,03;-0,25;0,32;-2,73;11,41;17,50;-4,18;5,23;0,28;11,86;;882.407,52;-90,93;2,48;0,00;63.430.806,41
PDTC3;3,10;;26,00;1,97;0,57;34,25;14,48;2,67;4,80;5,49;0,70;0,29;0,69;1,67;-2,22;1,86;7,57;2,20;20,95;0,29;0,71;0,82;225,48;-38,34;311.709,39;1,58;0,12;-0,38;243.194.314,90
PEAB3;57,00;20,80;4,69;1,08;0,93;60,29;602,28;493,56;3,85;2,88;-1,44;-0,40;23,17;2,41;-1,62;10,78;22,98;19,83;19,51;0,86;0,14;0,04;-37,48;18,34;21.363,71;52,84;12,14;-0,07;822.482.043,39
PEAB4;71,01;18,37;5,85;1,34;1,16;60,29;602,28;493,56;4,79;2,88;-1,44;-0,40;28,87;3,00;-2,02;10,78;22,98;19,83;19,51;0,86;0,14;0,04;-37,48;18,34;24.353,82;52,84;12,14;-0,09;822.482.043,39
PETR3;32,27;35,78;2,81;0,97;0,42;49,27;47,69;29,53;1,74;2,45;0,78;0,44;0,83;6,08;-0,53;1,53;34,56;15,03;24,67;0,43;0,56;0,51;9,88;;583.404.508,21;33,29;11,50;0,02;403.075.399.437,38
PETR4;29,08;39,70;2,53;0,87;0,38;49,27;47,69;29,53;1,57;2,45;0,78;0,44;0,75;5,47;-0,47;1,53;34,56;15,03;24,67;0,43;0,56;0,51;9,88;;2.573.656.345,64;33,29;11,50;0,02;403.075.399.437,38
PETZ3;10,57;0,43;69,70;2,75;1,42;48,38;6,98;3,06;30,59;28,52;-2,06;-0,19;2,14;7,95;-2,24;1,95;3,94;2,04;6,96;0,52;0,48;0,66;;;145.742.383,45;3,85;0,15;1,80;4.861.567.861,15
PFRM3;3,40;7,96;6,68;0,38;0,09;14,13;2,03;0,95;3,12;7,41;4,29;0,53;0,06;0,52;-0,29;1,36;5,74;1,40;4,96;0,24;0,68;1,48;9,44;;464.689,70;8,87;0,51;1,55;420.963.428,20
PGMN3;4,80;;14,82;1,01;0,33;32,06;4,62;1,86;5,96;7,63;1,66;0,28;0,28;1,81;-0,68;1,54;6,81;2,22;10,72;0,33;0,67;1,19;6,32;28,07;6.606.064,03;4,76;0,32;1,53;2.130.149.097,60
PINE3;0,00;;0,00;0,00;0,00;13,35;0,73;0,86;0,00;11,69;;;0,00;0,00;0,00;0,58;1,21;0,06;;0,05;0,95;0,07;9,53;;;4,18;0,05;0,00;92.973.018,60
PINE4;1,05;;20,83;0,25;0,01;13,35;0,73;0,86;24,61;11,69;;;0,18;-0,07;-0,02;0,58;1,21;0,06;;0,05;0,95;0,07;9,53;;232.208,61;4,18;0,05;-0,18;92.973.018,60
PLAS3;7,77;;-0,75;-0,29;0,14;8,56;-5,25;-19,32;-2,77;-10,37;-7,60;;0,15;-0,29;-0,19;0,37;-38,65;-18,06;58,66;-0,47;1,47;0,93;11,76;;5.073,00;-26,68;-10,31;-0,03;96.545.497,86
PLPL3;2,23;7,23;4,25;1,37;0,33;29,70;10,76;8,40;3,32;4,31;0,99;0,41;0,36;0,47;-3,03;4,90;32,25;7,78;14,56;0,24;0,76;0,93;;;1.615.878,27;1,63;0,52;-0,13;455.490.880,00
PMAM3;6,11;;-1,16;-0,35;0,09;0,88;-7,29;-5,43;-0,86;-9,71;-8,85;;0,06;-1,55;-0,13;0,84;-29,88;-7,97;-15,92;-0,27;1,27;1,47;0,55;;658.155,88;-17,67;-5,28;0,02;265.197.517,39
PNVL3;9,77;1,79;18,42;1,38;0,59;30,55;3,03;2,36;14,37;20,50;6,14;0,59;0,44;2,59;-1,41;1,65;7,47;3,21;5,25;0,43;0,57;1,36;8,67;8,49;7.286.177,21;7,10;0,53;0,64;1.469.187.989,37
PNVL4;18,62;0,21;35,11;2,62;1,13;30,55;3,03;2,36;27,38;20,50;6,14;0,59;0,83;4,93;-2,68;1,65;7,47;3,21;5,25;0,43;0,57;1,36;8,67;8,49;83.188,67;7,10;0,53;1,22;1.469.187.989,37
POMO3;2,20;4,86;4,35;0,71;0,31;10,16;7,05;13,23;8,16;13,48;4,42;0,39;0,57;1,34;-0,66;1,79;16,41;7,16;3,73;0,44;0,56;0,54;6,33;16,92;381.798,36;3,08;0,51;0,01;2.313.165.852,84
POMO4;2,58;4,15;5,10;0,84;0,37;10,16;7,05;13,23;9,57;13,48;4,42;0,39;0,67;1,57;-0,77;1,79;16,41;7,16;3,73;0,44;0,56;0,54;6,33;16,92;10.963.480,55;3,08;0,51;0,01;2.313.165.852,84
PORT3;8,36;5,35;11,14;1,65;0,69;43,22;24,93;15,28;6,83;10,74;3,92;0,95;1,70;25,33;-0,83;1,20;14,84;6,22;9,52;0,42;0,58;0,41;6,17;2,45;7.223.788,91;5,06;0,75;0,12;3.678.137.496,00
POSI3;6,44;5,28;5,27;0,83;0,22;21,95;10,11;4,66;2,43;4,16;1,73;0,59;0,25;0,64;-1,43;1,69;15,74;4,18;15,56;0,27;0,73;0,90;14,02;81,35;19.313.450,06;7,77;1,22;-0,18;913.192.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;5.388.846,38;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;;1,22;0,02;0,02;;;;1,57;-3,05;-4,62;-0,06;;0,33;-0,02;150,59;1,75;1,25;1,36;0,71;0,29;0,00;;-9,58;;681,74;11,93;0,00;1.080.400,00
PPLA11;4,60;;863,16;1.177,04;13,31;;;;863,16;863,16;;;;-13,46;-13,31;0,00;136,36;1,54;;0,01;0,99;0,00;;-83,09;19.280,34;0,00;0,01;-8,53;12.947.463,60
PRIO3;25,26;;9,03;3,32;1,73;59,99;52,28;46,82;8,09;7,86;-0,23;-0,09;4,23;3,78;-3,68;7,52;36,71;19,19;23,73;0,52;0,48;0,41;61,68;59,16;441.481.516,76;7,62;2,80;0,01;22.295.647.685,10
PRNR3;5,20;1,80;9,92;0,86;0,49;17,47;6,33;4,21;6,60;6,93;0,33;0,04;0,42;2,36;-1,02;1,68;8,70;4,97;8,24;0,57;0,43;1,18;16,24;26,61;874.601,97;6,03;0,52;-0,03;202.322.936,40
PSSA3;18,74;7,56;8,51;1,30;0,29;100,00;4,66;6,40;11,67;2,80;-8,87;-0,99;0,54;5,49;-0,83;1,09;15,32;3,35;10,76;0,22;0,78;0,52;5,64;9,25;30.395.944,00;14,38;2,20;-0,45;12.117.022.764,40
PTBL3;6,71;10,85;4,43;2,32;0,45;43,90;15,91;10,56;2,94;4,51;1,57;1,24;0,47;3,22;-0,86;1,42;52,24;10,24;26,60;0,20;0,80;0,97;13,47;151,40;5.246.111,09;2,90;1,51;0,10;946.022.005,06
PTCA11;0,00;;0,00;0,00;0,00;43,59;15,66;10,44;0,00;1,56;1,56;0,72;0,00;0,00;0,00;1,80;30,70;11,25;18,98;0,37;0,63;1,08;25,03;37,87;;17,59;5,40;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;43,59;15,66;10,44;0,00;1,56;1,56;0,72;0,00;0,00;0,00;1,80;30,70;11,25;18,98;0,37;0,63;1,08;25,03;37,87;;17,59;5,40;0,00;0,00
PTNT3;12,69;1,60;7,82;1,87;0,83;16,20;11,74;9,31;6,20;5,04;1,34;0,40;0,73;3,47;-1,76;1,82;23,88;10,58;13,07;0,44;0,47;1,14;8,13;50,78;39.360,09;6,80;1,62;0,04;363.402.585,56
PTNT4;5,00;4,05;3,08;0,74;0,33;16,20;11,74;9,31;2,44;5,04;1,34;0,40;0,29;1,37;-0,70;1,82;23,88;10,58;13,07;0,44;0,47;1,14;8,13;50,78;93.295,09;6,80;1,62;0,02;363.402.585,56
QUAL3;13,39;2,37;11,69;2,83;0,86;79,79;29,18;15,68;6,28;8,50;2,22;1,00;1,83;-2,91;-1,19;0,48;24,23;7,39;13,29;0,31;0,69;0,47;1,31;-4,27;38.497.395,73;4,73;1,15;-0,46;3.802.951.811,75
QUSW3;0,00;;0,00;0,00;0,00;28,50;11,48;4,33;0,00;2,35;2,35;0,76;0,00;0,00;0,00;1,15;12,16;3,29;11,46;0,27;0,73;0,76;16,77;74,45;;67,12;8,16;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,48;0,48;-0,94;;0,00;;;-190,74;-190,74;-198,15;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;19,41;1,21;44,64;6,75;2,06;29,89;5,28;2,87;24,21;25,50;1,29;0,36;1,28;12,34;-4,55;1,44;15,12;4,62;16,86;0,31;0,69;1,61;16,47;9,92;156.618.331,45;2,88;0,43;1,31;32.063.961.300,00
RAIL3;17,08;0,11;-358,49;2,15;0,71;27,76;20,17;-1,12;19,87;26,57;6,70;0,73;4,01;7,21;-0,90;1,87;-0,60;-0,20;4,90;0,33;0,67;0,18;11,53;;193.538.222,48;7,93;-0,05;3,20;31.669.032.150,28
RAIZ4;5,12;1,29;16,83;2,38;0,53;6,12;3,23;1,65;8,59;12,56;3,96;1,10;0,28;7,99;-0,99;1,16;14,15;3,14;9,49;0,22;0,78;1,91;;;88.570.636,12;2,15;0,30;0,08;53.004.848.558,08
RANI3;6,80;9,02;5,12;1,65;0,72;42,39;30,26;20,56;3,48;4,43;0,95;0,45;1,05;3,10;-1,12;2,93;32,23;14,12;20,35;0,44;0,56;0,69;15,63;;9.619.910,91;4,12;1,33;0,03;1.745.697.598,00
RANI4;5,50;;4,14;1,34;0,59;42,39;30,26;20,56;2,81;4,43;0,95;0,45;0,85;2,50;-0,91;2,93;32,23;14,12;20,35;0,44;0,56;0,69;15,63;;;4,12;1,33;0,03;1.745.697.598,00
RAPT3;8,52;7,56;4,04;1,07;0,25;24,95;11,93;7,21;2,45;5,27;2,57;1,12;0,29;0,88;-0,68;1,83;26,43;6,24;12,66;0,24;0,70;0,87;28,12;;174.092,70;7,97;2,11;-0,32;3.099.580.849,44
RAPT4;9,90;6,51;4,70;1,24;0,29;24,95;11,93;7,21;2,84;5,27;2,57;1,12;0,34;1,02;-0,79;1,83;26,43;6,24;12,66;0,24;0,70;0,87;28,12;;23.486.868,70;7,97;2,11;-0,37;3.099.580.849,44
RCSL3;1,85;;-85,85;-3,80;2,20;12,93;2,35;-2,46;90,09;53,41;-0,41;;2,12;27,57;-4,01;1,21;-4,43;-2,56;-4,07;-0,58;1,58;1,04;;;3.473.051,70;-0,49;-0,02;0,00;83.809.087,02
RCSL4;0,73;;-33,87;-1,50;0,87;12,93;2,35;-2,46;35,55;53,41;-0,41;;0,83;10,88;-1,58;1,21;-4,43;-2,56;-4,07;-0,58;1,58;1,04;;;245.961,48;-0,49;-0,02;0,00;83.809.087,02
RDNI3;7,88;0,73;43,98;0,55;0,18;24,49;5,05;1,52;13,21;31,03;17,82;0,74;0,67;0,90;-0,31;1,82;1,25;0,40;0,99;0,32;0,67;0,26;4,17;;94.075,15;14,30;0,18;-1,40;344.906.087,04
RDOR3;31,70;4,26;45,09;4,69;1,24;22,42;17,10;6,72;17,71;21,84;4,13;1,09;3,03;4,54;-2,07;3,07;10,40;2,74;8,15;0,26;0,71;0,41;;;150.526.080,79;6,76;0,70;0,43;63.728.638.813,50
RECV3;25,54;0,64;12,63;3,58;1,48;43,36;37,30;39,49;13,37;13,21;-0,16;-0,04;4,99;-27,76;-1,93;0,81;28,37;11,72;13,59;0,41;0,59;0,30;;;37.814.329,79;7,13;2,02;;7.472.495.447,52
REDE3;5,99;13,72;7,76;3,02;0,51;26,48;21,17;10,01;3,67;6,07;2,40;1,97;0,78;5,38;-0,72;1,47;38,90;6,55;17,76;0,17;0,77;0,65;15,06;59,11;17.321,97;1,98;0,77;0,19;12.640.837.010,26
RENT3;51,55;1,47;18,81;4,87;1,46;45,36;32,06;19,22;11,28;13,63;2,35;1,01;3,62;10,64;-2,07;1,87;25,87;7,78;11,88;0,30;0,70;0,40;19,68;38,41;355.903.253,85;10,60;2,74;0,31;39.098.956.838,50
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;4,64;;-31,38;-0,23;0,08;5,64;298,74;-5,26;0,55;3,93;3,38;;1,65;-1,72;-0,10;0,85;-0,75;-0,24;58,90;-0,33;1,33;0,05;-27,95;;93.229,76;-19,77;-0,15;0,28;169.329.140,91
RNEW3;1,74;;-35,30;-0,26;0,09;5,64;298,74;-5,26;0,62;3,93;3,38;;1,86;-1,93;-0,12;0,85;-0,75;-0,24;58,90;-0,33;1,33;0,05;-27,95;;95.677,21;-6,59;-0,05;0,32;169.329.140,91
RNEW4;1,44;;-29,22;-0,22;0,07;5,64;298,74;-5,26;0,51;3,93;3,38;;1,54;-1,60;-0,10;0,85;-0,75;-0,24;58,90;-0,33;1,33;0,05;-27,95;;582.664,21;-6,59;-0,05;0,26;169.329.140,91
ROMI3;12,23;7,99;4,20;0,95;0,47;31,59;14,85;14,76;4,18;6,15;1,98;0,45;0,62;1,54;-1,16;2,03;22,50;11,10;13,28;0,49;0,51;0,75;18,71;;5.445.411,12;12,94;2,91;0,11;896.873.866,06
RPAD3;6,77;;29,21;0,55;0,55;;;;33,93;32,49;-3,79;-0,06;;9,34;-0,59;19,84;1,89;1,88;1,61;1,00;0,00;0,00;;-17,32;4.391,46;12,28;0,23;-1,02;613.129.717,24
RPAD5;7,80;7,22;33,66;0,64;0,63;;;;39,09;32,49;-3,79;-0,06;;10,76;-0,67;19,84;1,89;1,88;1,61;1,00;0,00;0,00;;-17,32;6.663,00;12,28;0,23;-1,17;613.129.717,24
RPAD6;4,58;;19,76;0,37;0,37;;;;22,95;32,49;-3,79;-0,06;;6,32;-0,40;19,84;1,89;1,88;1,61;1,00;0,00;0,00;;-17,32;1.819,67;12,28;0,23;-0,69;613.129.717,24
RPMG3;2,18;;-0,30;-0,04;0,03;-6,00;-15,02;-18,13;-0,36;-0,36;0,00;;0,05;-0,04;-0,50;0,56;-13,41;-10,72;11,10;-0,80;1,80;0,59;25,45;;25.422,52;-54,68;-7,33;-0,01;147.567.751,22
RRRP3;40,61;;-33,04;2,16;1,57;57,20;50,77;-25,67;16,70;13,53;-3,17;-0,41;8,48;6,90;-2,49;2,62;-6,55;-4,76;12,32;0,73;0,27;0,19;;;149.472.346,58;18,76;-1,23;3,47;8.227.304.897,58
RSID3;1,90;;-0,13;-0,05;0,04;-196,81;-1.641,88;-1.303,60;-0,10;-1,65;-1,55;;1,66;-0,04;-0,08;0,31;-36,36;-32,83;177,44;-0,90;1,90;0,03;-35,64;;745.188,12;-41,13;-14,96;0,00;38.000.000,00
RSUL3;0,00;;0,00;0,00;0,00;35,81;23,76;15,98;0,00;1,89;-0,09;-0,08;0,00;0,00;0,00;1,67;59,33;18,29;61,76;0,31;0,69;1,14;24,27;;;15,81;9,38;0,00;160.776.000,00
RSUL4;66,99;2,97;7,14;4,24;1,31;35,81;23,76;15,98;4,80;1,89;-0,09;-0,08;1,14;6,83;-2,51;1,67;59,33;18,29;61,76;0,31;0,69;1,14;24,27;;207.219,30;15,81;9,38;0,15;160.776.000,00
SANB11;30,41;10,01;7,73;1,08;0,12;34,30;22,14;14,81;5,17;5,17;;;1,15;;-0,12;;13,91;1,55;;0,11;0,89;0,10;0,22;14,98;81.281.039,15;28,27;3,93;2,15;114.015.164.630,46
SANB3;14,65;9,89;7,45;1,04;0,12;34,30;22,14;14,81;4,98;5,17;;;1,10;;-0,12;;13,91;1,55;;0,11;0,89;0,10;0,22;14,98;851.616,73;14,13;1,97;2,07;114.015.164.630,46
SANB4;15,99;9,97;8,13;1,13;0,13;34,30;22,14;14,81;5,44;5,17;;;1,20;;-0,13;;13,91;1,55;;0,11;0,89;0,10;0,22;14,98;1.160.210,76;14,13;1,97;2,26;114.015.164.630,46
SAPR11;18,97;6,07;4,69;0,71;0,37;59,89;36,04;22,71;2,95;4,58;1,62;0,39;1,06;4,33;-0,44;1,94;15,07;7,83;11,65;0,52;0,48;0,34;8,40;14,30;22.461.641,27;26,86;4,05;0,20;5.733.513.739,09
SAPR3;3,71;5,74;4,58;0,69;0,36;59,89;36,04;22,71;2,89;4,58;1,62;0,39;1,04;4,23;-0,44;1,94;15,07;7,83;11,65;0,52;0,48;0,34;8,40;14,30;868.680,21;5,37;0,81;0,19;5.733.513.739,09
SAPR4;3,85;6,09;4,76;0,72;0,37;59,89;36,04;22,71;3,00;4,58;1,62;0,39;1,08;4,39;-0,45;1,94;15,07;7,83;11,65;0,52;0,48;0,34;8,40;14,30;7.072.896,48;5,37;0,81;0,20;5.733.513.739,09
SBFG3;20,99;0,56;9,25;2,41;0,72;46,52;9,48;9,78;9,54;13,07;3,54;0,89;0,90;3,36;-1,40;1,80;26,09;7,83;7,24;0,30;0,70;0,80;22,57;;26.251.777,48;8,70;2,27;-0,02;5.100.528.481,78
SBSP3;42,60;2,21;10,46;1,12;0,54;34,63;20,96;14,15;7,06;10,50;3,45;0,55;1,48;16,31;-0,62;1,34;10,75;5,15;6,93;0,48;0,52;0,36;6,69;-1,13;171.673.199,64;37,90;4,07;0,34;29.117.520.419,40
SCAR3;28,50;0,50;-320,89;1,06;0,47;79,39;49,55;-1,85;11,97;24,89;12,92;1,14;5,93;-6,00;-0,51;0,49;-0,33;-0,15;3,46;0,45;0,55;0,08;-8,54;;143.478,58;26,87;-0,09;3,05;1.645.513.591,50
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;7,22;1,71;226,90;0,64;0,28;53,42;10,65;0,28;5,89;8,41;2,52;0,28;0,63;19,10;-0,34;1,09;0,28;0,12;7,66;0,43;0,57;0,44;4,57;-55,34;3.416.544,94;11,22;0,03;-2,32;929.369.663,20
SEQL3;6,30;;-30,40;1,54;0,45;17,82;3,35;-1,77;16,08;25,31;9,23;0,89;0,54;6,19;-0,66;1,29;-5,08;-1,48;4,01;0,29;0,71;0,84;;;25.045.577,30;4,08;-0,21;-0,02;883.703.979,90
SGPS3;2,44;;-0,64;0,13;0,04;34,44;5,77;-11,39;1,27;9,44;8,18;0,87;0,07;0,42;-0,07;1,28;-20,92;-6,26;5,09;0,30;0,70;0,55;-5,73;;332.237,21;18,20;-3,81;-0,02;122.000.000,00
SHOW3;3,11;;-4,48;1,52;0,37;18,76;-13,68;-22,62;-7,41;-5,60;1,82;-0,37;1,01;2,84;-1,04;1,25;-33,89;-8,26;-10,78;0,24;0,75;0,37;-47,60;;937.990,70;2,05;-0,69;0,08;209.653.276,19
SHUL3;111,89;0,17;196,50;42,53;18,44;22,21;14,47;11,45;155,44;71,45;1,66;0,45;22,49;43,14;-51,86;2,97;21,64;9,38;13,79;0,43;0,57;0,82;24,09;46,02;62.944,50;2,63;0,57;6,05;17.954.691.931,96
SHUL4;4,25;4,82;7,46;1,62;0,70;22,21;14,47;11,45;5,90;71,45;1,66;0,45;0,85;1,64;-1,97;2,97;21,64;9,38;13,79;0,43;0,57;0,82;24,09;46,02;1.322.956,97;2,63;0,57;0,23;17.954.691.931,96
SIMH3;10,40;5,97;9,48;2,95;0,18;33,04;23,68;5,81;2,33;7,15;4,82;6,12;0,55;0,66;-0,33;2,79;31,12;1,93;8,28;0,06;0,89;0,33;16,28;;34.203.311,09;3,52;1,10;0,07;8.719.442.253,60
SLCE3;52,00;4,67;7,54;2,35;0,74;36,69;31,78;17,74;4,21;4,93;0,72;0,40;1,34;3,62;-1,42;1,73;31,18;9,76;25,20;0,31;0,67;0,55;30,68;117,70;89.612.386,15;22,11;6,89;0,07;11.045.975.148,00
SLED3;11,42;;0,36;-0,04;0,09;46,85;22,97;69,63;1,08;12,48;11,86;;0,25;-0,11;-0,20;0,41;-11,45;24,56;-7,50;-2,14;3,14;0,35;-44,82;;20.094,21;-279,17;31,97;0,00;11.787.211,98
SLED4;3,61;;0,11;-0,01;0,03;46,85;22,97;69,63;0,34;12,48;11,86;;0,08;-0,03;-0,06;0,41;-11,45;24,56;-7,50;-2,14;3,14;0,35;-44,82;;122.500,33;-279,17;31,97;0,00;11.787.211,98
SMFT3;11,90;;-12,47;1,70;0,63;13,57;-14,07;-28,59;-25,34;-25,38;-0,05;0,00;3,56;2,74;-0,97;2,80;-13,65;-5,03;-3,87;0,37;0,63;0,18;21,63;;20.345.432,52;6,99;-0,95;0,48;6.976.283.239,10
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;44,69;5,22;10,82;3,27;1,10;42,01;42,36;27,14;6,93;9,16;2,23;1,05;2,93;6,23;-1,62;2,21;30,21;10,16;15,97;0,34;0,66;0,37;12,98;47,87;79.652.278,58;13,68;4,13;0,16;15.820.766.293,01
SNSY3;8,47;;-0,50;-0,04;0,14;17,66;-1,97;-17,24;-4,36;-14,22;-8,23;;0,09;-0,99;-0,36;0,81;-8,62;-28,61;1,09;-3,32;4,36;1,66;16,09;;2.746,33;-197,50;-17,02;-0,07;89.942.120,80
SNSY5;3,00;;-0,18;-0,02;0,05;17,66;-1,97;-17,24;-1,54;-14,22;-8,23;;0,03;-0,35;-0,13;0,81;-8,62;-28,61;1,09;-3,32;4,36;1,66;16,09;;10.809,55;-197,50;-17,02;-0,03;89.942.120,80
SNSY6;13,33;;-0,78;-0,07;0,22;17,66;-1,97;-17,24;-6,85;-14,22;-8,23;;0,14;-1,56;-0,56;0,81;-8,62;-28,61;1,09;-3,32;4,36;1,66;16,09;;;-197,50;-17,02;-0,11;89.942.120,80
SOJA3;12,39;0,32;11,74;2,25;1,46;14,20;11,48;11,19;11,44;11,29;-0,15;-0,03;1,31;3,50;-4,98;2,44;19,15;12,44;15,69;0,65;0,35;1,11;;;3.798.045,45;5,51;1,06;0,13;1.451.368.639,14
SOMA3;10,07;0,90;24,13;1,10;0,77;56,50;6,90;9,48;33,15;36,90;3,75;0,12;2,29;4,92;-1,09;2,14;4,57;3,19;1,30;0,70;0,30;0,34;;;63.080.360,67;9,14;0,42;-0,01;7.902.406.046,11
SOND3;46,01;13,11;8,02;1,74;1,22;37,13;18,24;14,75;6,49;4,44;-1,77;-0,47;1,18;3,37;-2,90;2,69;21,69;15,27;20,74;0,70;0,30;1,04;-0,97;;;26,45;5,74;-0,25;108.266.260,00
SOND5;40,00;16,58;6,97;1,51;1,06;37,13;18,24;14,75;5,64;4,44;-1,77;-0,47;1,03;2,93;-2,52;2,69;21,69;15,27;20,74;0,70;0,30;1,04;-0,97;;6.352,75;26,45;5,74;-0,22;108.266.260,00
SOND6;43,00;15,43;7,49;1,63;1,14;37,13;18,24;14,75;6,06;4,44;-1,77;-0,47;1,11;3,15;-2,71;2,69;21,69;15,27;20,74;0,70;0,30;1,04;-0,97;;21.300,00;26,45;5,74;-0,23;108.266.260,00
SPRT3B;76,40;;-223,65;-101,03;32.738,27;;;;-270,21;-270,21;0,00;;;-100,72;-32.738,27;0,00;-45,17;-14.638,37;37,39;-324,05;325,05;0,00;;;;-0,76;-0,34;-0,83;370.531.748,80
SQIA3;16,49;0,40;45,68;1,86;1,00;39,63;9,38;7,50;36,55;40,13;3,59;0,18;3,43;-63,61;-1,13;0,88;4,08;2,19;3,27;0,54;0,46;0,29;33,05;30,83;22.212.970,70;8,85;0,36;0,09;1.450.163.118,28
STBP3;6,52;4,59;16,79;2,50;1,18;42,35;26,60;20,19;12,74;11,14;-1,60;-0,31;3,39;7,20;-1,64;2,47;14,90;7,05;12,38;0,47;0,53;0,35;13,09;;33.260.725,61;2,61;0,39;0,02;5.625.655.199,04
STKF3;0,00;;0,00;0,00;0,00;60,61;40,80;30,84;0,00;2,79;2,79;0,31;0,00;0,00;0,00;1,26;8,36;4,94;6,35;0,59;0,41;0,16;15,48;;;5,21;0,44;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;24,05;0,93;33,80;1,26;0,35;5,36;-2,49;1,47;-19,91;7,99;27,90;-1,76;0,50;0,93;-1,07;2,24;3,72;1,03;-8,10;0,28;0,72;0,70;4,58;-15,30;116.948.385,39;19,14;0,71;-0,39;10.241.562.710,17
SULA3;8,21;0,91;34,61;1,29;0,36;5,36;-2,49;1,47;-20,39;7,99;27,90;-1,76;0,51;0,96;-1,10;2,24;3,72;1,03;-8,10;0,28;0,72;0,70;4,58;-15,30;30.618,52;6,38;0,24;-0,40;10.241.562.710,17
